date_time,pv_electricity(kW),azimuth,altitude,week,hour,direct_radiation,cloud_cover
2024-01-01T00:00:00.000000,0.0,2.9575346136447305,-1.0336211802887731,1,0,0.0,88
2024-01-01T01:00:00.000000,0.0,-2.8555971351812386,-1.0255774511855666,1,1,0.0,88
2024-01-01T02:00:00.000000,0.0,-2.4365868177828953,-0.9512176262442084,1,2,0.0,98
2024-01-01T03:00:00.000000,0.0,-2.1017570896660773,-0.8319799872248864,1,3,0.0,96
2024-01-01T04:00:00.000000,0.0,-1.8336740794804154,-0.6887033419271277,1,4,0.0,100
2024-01-01T05:00:00.000000,0.0,-1.6065387712095505,-0.5351788359396746,1,5,0.0,100
2024-01-01T06:00:00.000000,0.0,-1.4007750467404427,-0.38028724966013083,1,6,0.0,100
2024-01-01T07:00:00.000000,0.0,-1.2028981528494325,-0.23060207292978518,1,7,0.0,100
2024-01-01T08:00:00.000000,0.0,-1.0033931988227462,-0.09196431705523875,1,8,0.0,100
2024-01-01T09:00:00.000000,0.278504,-0.7954913654589453,0.029694623388384658,1,9,0.0,100
2024-01-01T10:00:00.000000,1.0514505,-0.5750530472022967,0.12808687270737448,1,10,0.0,100
2024-01-01T11:00:00.000000,1.605,-0.34126122719321417,0.1968992825183701,1,11,0.0,100
2024-01-01T12:00:00.000000,3.245,-0.09736282163140288,0.23078877544886478,1,12,0.0,100
2024-01-01T13:00:00.000000,1.785,0.14978176683592376,0.22676925120146416,1,13,0.0,100
2024-01-01T14:00:00.000000,2.49,0.39204488917611635,0.18520982026995195,1,14,2.0,100
2024-01-01T15:00:00.000000,0.2556005,0.6231919726872645,0.10970310518040521,1,15,10.0,100
2024-01-01T16:00:00.000000,0.0,0.840853387432667,0.005908562304593613,1,16,9.0,100
2024-01-01T17:00:00.000000,0.0,1.0466242823759075,-0.11980218701507442,1,17,3.0,81
2024-01-01T18:00:00.000000,0.0,1.2452401195899883,-0.26120615816059006,1,18,0.0,45
2024-01-01T19:00:00.000000,0.0,1.4440104037239094,-0.41242426659509823,1,19,0.0,41
2024-01-01T20:00:00.000000,0.0,1.6531532306984966,-0.5675394021201983,1,20,0.0,44
2024-01-01T21:00:00.000000,0.0,1.8872501223839102,-0.719638625526013,1,21,0.0,88
2024-01-01T22:00:00.000000,0.0,2.167347277792714,-0.8590335539566271,1,22,0.0,61
2024-01-01T23:00:00.000000,0.0,2.5194656472104393,-0.9705027912225566,1,23,0.0,4
2024-01-02T00:00:00.000000,0.0,2.954150019399194,-1.0320541283601128,1,0,0.0,3
2024-01-02T01:00:00.000000,0.0,-2.8596845483601543,-1.0245902486864118,1,1,0.0,100
2024-01-02T02:00:00.000000,0.0,-2.44054781013262,-0.9507776511563198,1,2,0.0,100
2024-01-02T03:00:00.000000,0.0,-2.105237605043272,-0.8319051431567808,1,3,0.0,100
2024-01-02T04:00:00.000000,0.0,-1.836711390693904,-0.6888182914549502,1,4,0.0,100
2024-01-02T05:00:00.000000,0.0,-1.6092635632418364,-0.5353556053321906,1,5,0.0,100
2024-01-02T06:00:00.000000,0.0,-1.4033042807066447,-0.3804325102442743,1,6,0.0,100
2024-01-02T07:00:00.000000,0.0,-1.2053174688110462,-0.23064126702171314,1,7,0.0,100
2024-01-02T08:00:00.000000,0.0,-1.0057576871101004,-0.09183201041167956,1,8,0.0,100
2024-01-02T09:00:00.000000,0.19669999999999999,-0.797825108317557,0.030058221163167104,1,9,0.0,100
2024-01-02T10:00:00.000000,1.32405,-0.5773452747592133,0.12873345997224503,1,10,0.0,100
2024-01-02T11:00:00.000000,2.195,-0.34346438457206857,0.19786444822603388,1,11,0.0,100
2024-01-02T12:00:00.000000,1.9849999999999999,-0.0994022171064499,0.2320814805187129,1,12,0.0,100
2024-01-02T13:00:00.000000,2.13,0.14798194326261782,0.2283659892630663,1,13,0.0,100
2024-01-02T14:00:00.000000,1.48422125,0.390531004912785,0.18706006548352447,1,14,0.0,100
2024-01-02T15:00:00.000000,0.40572874999999997,0.6219665578601344,0.1117442341085955,1,15,0.0,100
2024-01-02T16:00:00.000000,0.0,0.8398825199365054,0.0080810667261581,1,16,0.0,100
2024-01-02T17:00:00.000000,0.0,1.0458537138345145,-0.11754614935621965,1,17,0.0,100
2024-01-02T18:00:00.000000,0.0,1.244606167142181,-0.25890122279107525,1,18,0.0,100
2024-01-02T19:00:00.000000,0.0,1.4434397501019118,-0.41009459162009104,1,19,0.0,100
2024-01-02T20:00:00.000000,0.0,1.652549235811453,-0.5652039797720244,1,20,0.0,100
2024-01-02T21:00:00.000000,0.0,1.8864601364206037,-0.7173205811935808,1,21,0.0,100
2024-01-02T22:00:00.000000,0.0,2.1661049823036187,-0.8567796802820987,1,22,0.0,100
2024-01-02T23:00:00.000000,0.0,2.517354518715157,-0.9684227124767554,1,23,0.0,100
2024-01-03T00:00:00.000000,0.0,2.9508506867921516,-1.0303532918539384,1,0,0.0,100
2024-01-03T01:00:00.000000,0.0,-2.8637679670852805,-1.0234623874891404,1,1,0.0,58
2024-01-03T02:00:00.000000,0.0,-2.4445683145428307,-0.9502022981450904,1,2,0.0,100
2024-01-03T03:00:00.000000,0.0,-2.108802605061244,-0.8317038908714169,1,3,0.0,100
2024-01-03T04:00:00.000000,0.0,-1.8398362190033393,-0.6888135392812362,1,4,0.0,99
2024-01-03T05:00:00.000000,0.0,-1.6120707614648948,-0.535415924018122,1,5,0.0,100
2024-01-03T06:00:00.000000,0.0,-1.405908218735487,-0.3804615966297875,1,6,0.0,100
2024-01-03T07:00:00.000000,0.0,-1.2078026846755692,-0.2305623361338678,1,7,0.0,100
2024-01-03T08:00:00.000000,0.0,-1.008178036392391,-0.09157814440721948,1,8,0.0,100
2024-01-03T09:00:00.000000,0.09980775,-0.8002026699418787,0.03054749388915113,1,9,0.0,100
2024-01-03T10:00:00.000000,0.43711025000000003,-0.5796664036941273,0.12950955146986567,1,10,0.0,100
2024-01-03T11:00:00.000000,0.8654660000000001,-0.34567824345265136,0.19896152076459492,1,11,0.0,100
2024-01-03T12:00:00.000000,2.405,-0.10143150874262487,0.23350597206732504,1,12,1.0,95
2024-01-03T13:00:00.000000,2.8675,0.14621369853360827,0.2300912583780867,1,13,21.0,78
2024-01-03T14:00:00.000000,3.7575,0.38906843551205544,0.1890326952807511,1,14,79.0,80
2024-01-03T15:00:00.000000,1.0766885,0.6208088619959958,0.113899741803726,1,15,68.0,59
2024-01-03T16:00:00.000000,0.0,0.8389923008889285,0.010359437067924313,1,16,18.0,92
2024-01-03T17:00:00.000000,0.0,1.045174205605164,-0.11519203774447224,1,17,4.0,100
2024-01-03T18:00:00.000000,0.0,1.2440725361686127,-0.25650433251288046,1,18,0.0,100
2024-01-03T19:00:00.000000,0.0,1.442978809349165,-0.40767663499745793,1,19,0.0,100
2024-01-03T20:00:00.000000,0.0,1.6520653346840908,-0.5627807092631996,1,20,0.0,100
2024-01-03T21:00:00.000000,0.0,1.8858013918109986,-0.7149108750107621,1,21,0.0,100
2024-01-03T22:00:00.000000,0.0,2.165002417855536,-0.8544248876986071,1,22,0.0,100
2024-01-03T23:00:00.000000,0.0,2.515376966862004,-0.9662266813905539,1,23,0.0,100
2024-01-04T00:00:00.000000,0.0,2.9476413402215313,-1.0285199000608507,1,0,0.0,99
2024-01-04T01:00:00.000000,0.0,-2.867841033254334,-1.0221942119355019,1,1,0.0,63
2024-01-04T02:00:00.000000,0.0,-2.448642657839022,-0.9494910970257109,1,2,0.0,100
2024-01-04T03:00:00.000000,0.0,-2.1124477963584862,-0.8313753572728387,1,3,0.0,100
2024-01-04T04:00:00.000000,0.0,-1.8430452809143414,-0.6886881066751298,1,4,0.0,100
2024-01-04T05:00:00.000000,-0.0002045,-1.6149576910575347,-0.5353588587574185,1,5,0.0,100
2024-01-04T06:00:00.000000,0.0,-1.4085845432979212,-0.38037369949393024,1,6,0.0,100
2024-01-04T07:00:00.000000,0.0,-1.2103516968078052,-0.23036464268522866,1,7,0.0,100
2024-01-04T08:00:00.000000,0.0,-1.0106522774261728,-0.09120228739080248,1,8,0.0,100
2024-01-04T09:00:00.000000,0.12305925000000001,-0.8026221734760374,0.031162641598582775,1,9,0.0,100
2024-01-04T10:00:00.000000,0.74496475,-0.582014628685187,0.13041509760599462,1,10,0.0,100
2024-01-04T11:00:00.000000,0.67094625,-0.3479010587863205,0.2001901904430875,1,11,0.0,100
2024-01-04T12:00:00.000000,0.9662249999999999,-0.10344900679088728,0.23506167622801521,1,12,1.0,100
2024-01-04T13:00:00.000000,0.81624175,0.14447865750328087,0.231944223100592,1,13,0.0,100
2024-01-04T14:00:00.000000,0.5895855000000001,0.38765870941375846,0.1911266263064664,1,14,0.0,100
2024-01-04T15:00:00.000000,0.085246,0.6197202733993394,0.11616832617707049,1,15,1.0,100
2024-01-04T16:00:00.000000,0.0,0.8381839438006344,0.012742194795449044,1,16,0.0,100
2024-01-04T17:00:00.000000,0.0,1.04458678295341,-0.11274146003427435,1,17,0.0,100
2024-01-04T18:00:00.000000,0.0,1.2436400709851159,-0.2540171810432591,1,18,0.0,100
2024-01-04T19:00:00.000000,0.0,1.4426282694849661,-0.4051721417969512,1,19,0.0,100
2024-01-04T20:00:00.000000,0.0,1.6517021083778078,-0.560271363629866,1,20,0.0,100
2024-01-04T21:00:00.000000,0.0,1.885274478985897,-0.7124112950256846,1,21,0.0,100
2024-01-04T22:00:00.000000,0.0,2.164040506059871,-0.8519709637235415,1,22,0.0,100
2024-01-04T23:00:00.000000,0.0,2.5135350775342467,-0.9639164007225489,1,23,0.0,100
2024-01-05T00:00:00.000000,0.0,2.9445264365806563,-1.0265552532131657,1,0,0.0,100
2024-01-05T01:00:00.000000,0.0,-2.8718974982663954,-1.0207861675640184,1,1,0.0,100
2024-01-05T02:00:00.000000,0.0,-2.4527651221187354,-0.9486436748884594,1,2,0.0,100
2024-01-05T03:00:00.000000,0.0,-2.116168798561845,-0.8309187515829571,1,3,0.0,100
2024-01-05T04:00:00.000000,0.0,-1.8463352148846468,-0.6884410875176719,1,4,0.0,100
2024-01-05T05:00:00.000000,0.0,-1.6179216179800275,-0.5351835448780755,1,5,0.0,100
2024-01-05T06:00:00.000000,0.0,-1.4113308953738561,-0.3801680770469551,1,6,0.0,100
2024-01-05T07:00:00.000000,0.0,-1.2129623755207917,-0.23004761682719954,1,7,0.0,100
2024-01-05T08:00:00.000000,0.0,-1.013178428257872,-0.09070407553362535,1,8,0.0,100
2024-01-05T09:00:00.000000,0.130275,-0.8050817410582085,0.031903797108257366,1,9,0.0,100
2024-01-05T10:00:00.000000,0.6757759999999999,-0.5843881531166448,0.13144998330587895,1,10,0.0,100
2024-01-05T11:00:00.000000,0.45715775000000003,-0.35013110173340056,0.20155008483525388,1,11,0.0,100
2024-01-05T12:00:00.000000,0.88127425,-0.10545304334525125,0.2367479598246618,1,12,0.0,100
2024-01-05T13:00:00.000000,0.59383875,0.14277841805070463,0.2339239925400649,1,13,0.0,100
2024-01-05T14:00:00.000000,0.4577925,0.38630332143778295,0.19334072426798574,1,14,0.0,100
2024-01-05T15:00:00.000000,0.0,0.6187021381605748,0.11854863974189561,1,15,0.0,100
2024-01-05T16:00:00.000000,0.0,0.8374586096032783,0.015227822843608909,1,16,0.0,100
2024-01-05T17:00:00.000000,0.0,1.0440924071968807,-0.1101960547546063,1,17,0.0,100
2024-01-05T18:00:00.000000,0.0,1.2433095392614453,-0.2514414845001424,1,18,0.0,100
2024-01-05T19:00:00.000000,0.0,1.4423887264300848,-0.40258287160306755,1,19,0.0,100
2024-01-05T20:00:00.000000,0.0,1.6514600246292446,-0.5576777239684981,1,20,0.0,100
2024-01-05T21:00:00.000000,0.0,1.8848798425245872,-0.7098236340657141,1,21,0.0,100
2024-01-05T22:00:00.000000,0.0,2.1632199713264915,-0.849419704659963,1,22,0.0,100
2024-01-05T23:00:00.000000,0.0,2.511830671847359,-0.961493601159896,1,23,0.0,100
2024-01-06T00:00:00.000000,0.0,2.941510156168327,-1.024460718684148,1,0,0.0,100
2024-01-06T01:00:00.000000,0.0,-2.875931243650628,-1.019238799825886,1,1,0.0,100
2024-01-06T02:00:00.000000,0.0,-2.4569299626628394,-0.9476597576219945,1,2,0.0,100
2024-01-06T03:00:00.000000,0.0,-2.119961155510177,-0.8303333678339027,1,3,0.0,100
2024-01-06T04:00:00.000000,0.0,-1.8497025884477376,-0.6880716506897605,1,4,0.0,100
2024-01-06T05:00:00.000000,0.0,-1.6209597539831122,-0.5348891882114151,1,5,0.0,100
2024-01-06T06:00:00.000000,0.0,-1.414144878471063,-0.37984405657079384,1,6,0.0,100
2024-01-06T07:00:00.000000,0.0,-1.2156325683566862,-0.22961075745782858,1,7,0.0,100
2024-01-06T08:00:00.000000,0.0,-1.0157544971954158,-0.09008321350782757,1,8,0.0,100
2024-01-06T09:00:00.000000,0.0,-0.8075794964013809,0.03277102576698472,1,9,0.0,100
2024-01-06T10:00:00.000000,0.07275,-0.5867851914919483,0.13261402807464703,1,10,0.0,100
2024-01-06T11:00:00.000000,0.1286,-0.3523666618238295,0.20304076918272992,1,11,0.0,100
2024-01-06T12:00:00.000000,0.114075,-0.10744197424514294,0.2385641310921986,1,12,0.0,100
2024-01-06T13:00:00.000000,0.1124,0.14111454934919454,0.2360296213761081,1,13,1.0,100
2024-01-06T14:00:00.000000,0.0246695,0.3850037313916946,0.19567380519698946,1,14,0.0,100
2024-01-06T15:00:00.000000,0.0,0.6177557587993766,0.1210392911945984,1,15,0.0,100
2024-01-06T16:00:00.000000,0.0,0.8368174056253047,0.017814767420666133,1,16,0.0,100
2024-01-06T17:00:00.000000,0.0,1.043691975019277,-0.1075574890720925,1,17,0.0,100
2024-01-06T18:00:00.000000,0.0,1.2430816318990294,-0.24877897925374085,1,18,0.0,100
2024-01-06T19:00:00.000000,0.0,1.4422606844649313,-0.3999105962029612,1,19,0.0,100
2024-01-06T20:00:00.000000,0.0,1.6513394390713603,-0.5550015769622503,1,20,0.0,100
2024-01-06T21:00:00.000000,0.0,1.8846177834500895,-0.7071496870940116,1,21,0.0,100
2024-01-06T22:00:00.000000,0.0,2.162541344102308,-0.8467729125396051,1,22,0.0,100
2024-01-06T23:00:00.000000,0.0,2.510265308299661,-0.9589600376232109,1,23,0.0,100
2024-01-07T00:00:00.000000,0.0,2.9385963949556535,-1.0222377270876628,1,0,0.0,100
2024-01-07T01:00:00.000000,0.0,-2.8799363006563254,-1.0175527524851202,1,1,0.0,100
2024-01-07T02:00:00.000000,0.0,-2.461131426012898,-0.9465391711501908,1,2,0.0,99
2024-01-07T03:00:00.000000,0.0,-2.123820346723159,-0.8296185871017546,1,3,0.0,99
2024-01-07T04:00:00.000000,0.0,-1.8531439056056018,-0.6875790423009519,1,4,0.0,97
2024-01-07T05:00:00.000000,0.0,-1.6240692619387143,-0.5344750670027587,1,5,0.0,81
2024-01-07T06:00:00.000000,0.0,-1.4170240627885962,-0.3794010358721845,1,6,0.0,92
2024-01-07T07:00:00.000000,0.0,-1.2183601036305558,-0.22905363328224784,1,7,0.0,97
2024-01-07T08:00:00.000000,0.0,-1.018378485791802,-0.08933947506148623,1,8,0.0,99
2024-01-07T09:00:00.000000,0.0,-0.8101135674664471,0.03376432524222565,1,9,0.0,94
2024-01-07T10:00:00.000000,0.1411965,-0.5892039717048967,0.13390698618376048,1,10,0.0,85
2024-01-07T11:00:00.000000,0.37854224999999997,-0.3546060489943623,0.20466174688964342,1,11,11.0,53
2024-01-07T12:00:00.000000,0.45152125000000004,-0.10941418082449789,0.24050944046750686,1,12,46.0,50
2024-01-07T13:00:00.000000,0.345225,0.13948859029378377,0.23826011091818022,1,13,95.0,14
2024-01-07T14:00:00.000000,0.155352,0.3837613626057023,0.19812463679090073,1,14,132.0,22
2024-01-07T15:00:00.000000,0.032,0.6168823930862275,0.12363884698972213,1,15,31.0,64
2024-01-07T16:00:00.000000,0.0,0.8362613846953102,0.02050143981380846,1,16,26.0,79
2024-01-07T17:00:00.000000,0.0,1.04338631798255,-0.10482745680983879,1,17,8.0,98
2024-01-07T18:00:00.000000,0.0,1.242956962959046,-0.24603141973702208,1,18,0.0,92
2024-01-07T19:00:00.000000,0.0,1.4422445568945834,-0.39715709735732246,1,19,0.0,95
2024-01-07T20:00:00.000000,0.0,1.6513405967389376,-0.5522447125440466,1,20,0.0,100
2024-01-07T21:00:00.000000,0.0,1.8844884619271636,-0.7043912487471492,1,21,0.0,100
2024-01-07T22:00:00.000000,0.0,2.162004964781141,-0.8440323922822227,1,22,0.0,100
2024-01-07T23:00:00.000000,0.0,2.508840285669263,-0.9563174856347152,1,23,0.0,100
2024-01-08T00:00:00.000000,0.0,2.9357887587069005,-1.0198877683374064,2,0,0.0,100
2024-01-08T01:00:00.000000,0.0,-2.8839068687586997,-1.0157287657263587,2,1,0.0,100
2024-01-08T02:00:00.000000,0.0,-2.465363767823643,-0.9452818423068194,2,2,0.0,100
2024-01-08T03:00:00.000000,0.0,-2.127741799246515,-0.8287738795567995,2,3,0.0,100
2024-01-08T04:00:00.000000,0.0,-1.8566556144746467,-0.6869625877590313,2,4,0.0,98
2024-01-08T05:00:00.000000,0.0,-1.6272472612361137,-0.5339405336192143,2,5,0.0,97
2024-01-08T06:00:00.000000,0.0,-1.4199659894009322,-0.37883848456146546,2,6,0.0,100
2024-01-08T07:00:00.000000,0.0,-1.2211427939201673,-0.2283758836914813,2,7,0.0,64
2024-01-08T08:00:00.000000,0.0,-1.0210483918673174,-0.08847270351172165,2,8,0.0,53
2024-01-08T09:00:00.000000,0.0,-0.8126820891032496,0.03488362540713282,2,9,0.0,54
2024-01-08T10:00:00.000000,0.19113049999999998,-0.5916427373924132,0.13532854689619647,2,10,0.0,69
2024-01-08T11:00:00.000000,0.68375,-0.35684759563288065,0.20641246007714387,2,11,16.0,77
2024-01-08T12:00:00.000000,0.4527795,-0.111368071760726,0.24258308143114046,2,12,48.0,50
2024-01-08T13:00:00.000000,0.5164712499999999,0.1379020479640518,0.24061441021897945,2,13,95.0,94
2024-01-08T14:00:00.000000,0.27114975,0.3825776005931,0.20069193978143487,2,14,48.0,91
2024-01-08T15:00:00.000000,0.0468,0.6160832529597646,0.1263458329385123,2,15,37.0,81
2024-01-08T16:00:00.000000,0.0,0.8357915442521627,0.023286218257146156,2,16,32.0,63
2024-01-08T17:00:00.000000,0.0,1.0431762020872373,-0.10200767642803,2,17,13.0,40
2024-01-08T18:00:00.000000,0.0,1.2429360697438783,-0.24320057630022082,2,18,0.0,8
2024-01-08T19:00:00.000000,0.0,1.4423406667811318,-0.3943241645588537,2,19,0.0,0
2024-01-08T20:00:00.000000,0.0,1.6514636337572965,-0.5494089216391048,2,20,0.0,0
2024-01-08T21:00:00.000000,0.0,1.8844919001052054,-0.7015501109213459,2,21,0.0,0
2024-01-08T22:00:00.000000,0.0,2.1616109879196386,-0.8411999489435407,2,22,0.0,0
2024-01-08T23:00:00.000000,0.0,2.5075566469768793,-0.9535677378534785,2,23,0.0,0
2024-01-09T00:00:00.000000,0.0,2.9330905586512515,-1.0174123876737804,2,0,0.0,0
2024-01-09T01:00:00.000000,0.0,-2.887837332946005,-1.0137676739862584,2,1,0.0,0
2024-01-09T02:00:00.000000,0.0,-2.4696212706764893,-0.9438877994251441,2,2,0.0,0
2024-01-09T03:00:00.000000,0.0,-2.131720899710578,-0.8277988062760979,2,3,0.0,3
2024-01-09T04:00:00.000000,0.0,-1.8602341151036503,-0.6862216936431746,2,4,0.0,0
2024-01-09T05:00:00.000000,0.0,-1.6304908333848502,-0.5332850161653974,2,5,0.0,0
2024-01-09T06:00:00.000000,0.0,-1.4229681746275105,-0.3781559452902092,2,6,0.0,0
2024-01-09T07:00:00.000000,0.0,-1.2239784396121043,-0.22757721954665655,2,7,0.0,0
2024-01-09T08:00:00.000000,0.0,-1.023762212567793,-0.08748281215939341,2,8,0.0,0
2024-01-09T09:00:00.000000,0.11060124999999998,-0.8152832056528893,0.03612878832747363,2,9,0.0,0
2024-01-09T10:00:00.000000,0.47224049999999995,-0.5940997501993023,0.13687833479091152,2,10,1.0,2
2024-01-09T11:00:00.000000,0.740052,-0.35908965851213237,0.2082922902209761,2,11,37.0,5
2024-01-09T12:00:00.000000,0.7890487500000001,-0.11330208473130599,0.24478419141654523,2,12,104.0,3
2024-01-09T13:00:00.000000,0.6421735,0.13635639615824097,0.24309141723534589,2,13,157.0,0
2024-01-09T14:00:00.000000,0.37664375,0.3814537918573313,0.20337438932270283,2,14,175.0,0
2024-01-09T15:00:00.000000,0.09643675,0.6153595034826723,0.12915873585008333,2,15,22.0,100
2024-01-09T16:00:00.000000,0.0,0.8354088257021318,0.02616744972693863,2,16,14.0,100
2024-01-09T17:00:00.000000,0.0,1.0430623274387332,-0.09909988901140634,2,17,3.0,99
2024-01-09T18:00:00.000000,0.0,1.243019413097595,-0.2402882331664828,2,18,0.0,91
2024-01-09T19:00:00.000000,0.0,1.4425492478630235,-0.39141359288053923,2,19,0.0,98
2024-01-09T20:00:00.000000,0.0,1.6517085791445052,-0.5464959939514625,2,20,0.0,87
2024-01-09T21:00:00.000000,0.0,1.8846279852070897,-0.6986280604845206,2,21,0.0,60
2024-01-09T22:00:00.000000,0.0,2.161359386912192,-0.8382773851389732,2,22,0.0,83
2024-01-09T23:00:00.000000,0.0,2.5064151842339673,-0.9507126007405622,2,23,0.0,100
2024-01-10T00:00:00.000000,0.0,2.9305048088400047,-1.0148131816950345,2,0,0.0,100
2024-01-10T01:00:00.000000,0.0,-2.891722279441793,-1.0116704035069308,2,1,0.0,100
2024-01-10T02:00:00.000000,0.0,-2.473898261672573,-0.9423571726248029,2,2,0.0,100
2024-01-10T03:00:00.000000,0.0,-2.1357530064672585,-0.826693020780779,2,3,0.0,79
2024-01-10T04:00:00.000000,0.0,-1.8638757675921729,-0.6853558494720366,2,4,0.0,100
2024-01-10T05:00:00.000000,0.0,-1.6337970276826193,-0.5325080199147855,2,5,0.0,98
2024-01-10T06:00:00.000000,0.0,-1.4260281143880684,-0.37735303480278526,2,6,0.0,100
2024-01-10T07:00:00.000000,0.0,-1.226864832464954,-0.2266574238461964,2,7,0.0,100
2024-01-10T08:00:00.000000,0.0,-1.0265179473083252,-0.08636978453219969,2,8,0.0,100
2024-01-10T09:00:00.000000,0.058725,-0.8179150735216191,0.03749960833899494,2,9,0.0,100
2024-01-10T10:00:00.000000,0.342242,-0.5965732920247598,0.13855591015653995,2,10,0.0,100
2024-01-10T11:00:00.000000,0.5918475000000001,-0.3613306207956222,0.2103005588281142,2,11,11.0,100
2024-01-10T12:00:00.000000,0.66683425,-0.11521468806028269,0.2471118527718895,2,12,33.0,98
2024-01-10T13:00:00.000000,0.7792755,0.134853073980497,0.24568998003529202,2,13,67.0,2
2024-01-10T14:00:00.000000,0.34452875,0.38039124266719254,0.20617061643870646,2,14,146.0,5
2024-01-10T15:00:00.000000,0.07317525,0.6147122618799504,0.13207600519352686,2,15,35.0,92
2024-01-10T16:00:00.000000,0.0,0.8351141137620062,0.029143451800999594,2,16,36.0,80
2024-01-10T17:00:00.000000,0.0,1.0430453280617988,-0.09610585629759293,2,17,14.0,100
2024-01-10T18:00:00.000000,0.0,1.2432073776726487,-0.2372961863085917,2,18,0.0,100
2024-01-10T19:00:00.000000,0.0,1.4428704456303239,-0.3884271809006564,2,19,0.0,100
2024-01-10T20:00:00.000000,0.0,1.652075356810113,-0.5435077158671784,2,20,0.0,100
2024-01-10T21:00:00.000000,0.0,1.8848964728610524,-0.6956268771298929,2,21,0.0,100
2024-01-10T22:00:00.000000,0.0,2.1612499589110663,-0.8352664985753048,2,22,0.0,100
2024-01-10T23:00:00.000000,0.0,2.505416443903899,-0.9477538913638924,2,23,0.0,100
2024-01-11T00:00:00.000000,0.0,2.9280342248668894,-1.0120917943976129,2,0,0.0,100
2024-01-11T01:00:00.000000,0.0,-2.8955565102107066,-1.0094379696710236,2,1,0.0,100
2024-01-11T02:00:00.000000,0.0,-2.4781891294779466,-0.9406901937435134,2,2,0.0,100
2024-01-11T03:00:00.000000,0.0,-2.139833461943354,-0.8254562703819637,2,3,0.0,100
2024-01-11T04:00:00.000000,0.0,-1.8675769002031668,-0.6843646291971333,2,4,0.0,100
2024-01-11T05:00:00.000000,0.0,-1.6371628670559308,-0.5316091286455975,2,5,0.0,100
2024-01-11T06:00:00.000000,0.0,-1.429143288644029,-0.3764294448874597,2,6,0.0,100
2024-01-11T07:00:00.000000,0.0,-1.2297997592262686,-0.22561635231010974,2,7,0.0,100
2024-01-11T08:00:00.000000,0.0,-1.0293136008236454,-0.08513367460633846,2,8,0.0,100
2024-01-11T09:00:00.000000,0.01975,-0.8205758637653979,0.03899581218970379,2,9,0.0,100
2024-01-11T10:00:00.000000,0.242775,-0.5990616671674669,0.14036076948250972,2,10,0.0,100
2024-01-11T11:00:00.000000,0.50415575,-0.36356889383509244,0.21243652821225378,2,11,3.0,100
2024-01-11T12:00:00.000000,1.6349999999999998,-0.11710438231572912,0.24956509377386676,2,12,1.0,100
2024-01-11T13:00:00.000000,2.085,0.13339348455391103,0.24840889804186275,2,13,5.0,100
2024-01-11T14:00:00.000000,1.7449500000000002,0.3793912179754727,0.20907920948444278,2,14,8.0,100
2024-01-11T15:00:00.000000,0.7982800000000001,0.6141425967365362,0.13509605474693828,2,15,2.0,100
2024-01-11T16:00:00.000000,0.03759325,0.8349082358997556,0.03221251451678531,2,16,2.0,100
2024-01-11T17:00:00.000000,0.0,1.0431257718049087,-0.09302735871387585,2,17,2.0,100
2024-01-11T18:00:00.000000,0.0,1.2435002724168267,-0.23422624144407775,2,18,0.0,100
2024-01-11T19:00:00.000000,0.0,1.4433043184807857,-0.38536672865753085,2,19,0.0,63
2024-01-11T20:00:00.000000,0.0,1.6525637877014003,-0.5404458684521707,2,20,0.0,94
2024-01-11T21:00:00.000000,0.0,1.8852969905632313,-0.6925483313209182,2,21,0.0,98
2024-01-11T22:00:00.000000,0.0,2.1612823301820994,-0.8321690797911534,2,22,0.0,73
2024-01-11T23:00:00.000000,0.0,2.5045607330902633,-0.9446934343720658,2,23,0.0,29
2024-01-12T00:00:00.000000,0.0,2.9256812241929553,-1.0092499132691102,2,0,0.0,0
2024-01-12T01:00:00.000000,0.0,-2.899335055992435,-1.0070714741237894,2,1,0.0,3
2024-01-12T02:00:00.000000,0.0,-2.482488340991017,-0.9388871959901091,2,2,0.0,5
2024-01-12T03:00:00.000000,0.0,-2.14395760497033,-0.8240883972549584,2,3,0.0,0
2024-01-12T04:00:00.000000,0.0,-1.8713338176611745,-0.6832476925548426,2,4,0.0,0
2024-01-12T05:00:00.000000,0.0,-1.640585353897413,-0.5305880057672318,2,5,0.0,4
2024-01-12T06:00:00.000000,0.0,-1.4323111658629057,-0.3753849431884876,2,6,0.0,35
2024-01-12T07:00:00.000000,0.0,-1.2327810051844676,-0.2244539338013444,2,7,0.0,100
2024-01-12T08:00:00.000000,0.0,-1.0321471861614855,-0.08377460690576065,2,8,0.0,100
2024-01-12T09:00:00.000000,0.35105375000000005,-0.8232637645983795,0.04061705928839958,2,9,0.0,100
2024-01-12T10:00:00.000000,1.1823730000000001,-0.6015632045326889,0.14229234598115964,2,10,0.0,100
2024-01-12T11:00:00.000000,2.275,-0.36580291898046735,0.21469940231525042,2,11,0.0,100
2024-01-12T12:00:00.000000,5.114999999999999,-0.11896970183184982,0.2521428896921767,2,12,0.0,100
2024-01-12T13:00:00.000000,5.5275,0.13197899373935784,0.2512469233211025,2,13,2.0,100
2024-01-12T14:00:00.000000,4.16,0.3784549404244816,0.2120987156308938,2,14,6.0,100
2024-01-12T15:00:00.000000,2.0425,0.6136515272237452,0.1382172642810037,2,15,5.0,100
2024-01-12T16:00:00.000000,0.19332824999999998,0.8347919619504337,0.03537290218125297,2,16,2.0,99
